Ngày,Số HĐ,TK Nợ,TK Có,Giá trị,Diễn giải
2023-07-06,3258,131,511,185600.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3258,131,3331,0.0,VAT bán ra HĐ 3258
2023-07-06,3258,131,511,9280000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3258,131,3331,0.0,VAT bán ra HĐ 3258
2023-07-06,3258,131,511,341250.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3258,131,3331,0.0,VAT bán ra HĐ 3258
2023-07-06,3258,131,511,3412500.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3258,131,3331,0.0,VAT bán ra HĐ 3258
2023-07-06,3257,131,511,654500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3257,131,3331,0.0,VAT bán ra HĐ 3257
2023-07-06,3257,131,511,111360.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3257,131,3331,0.0,VAT bán ra HĐ 3257
2023-07-06,3257,131,511,5568000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3257,131,3331,0.0,VAT bán ra HĐ 3257
2023-07-06,3257,131,511,1365000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3257,131,3331,0.0,VAT bán ra HĐ 3257
2023-07-06,3257,131,511,3780000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3257,131,3331,0.0,VAT bán ra HĐ 3257
2023-07-06,3257,131,511,3045000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3257,131,3331,0.0,VAT bán ra HĐ 3257
2023-07-06,3257,131,511,6825000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3257,131,3331,0.0,VAT bán ra HĐ 3257
2023-07-06,3256,131,511,3927000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3256,131,3331,0.0,VAT bán ra HĐ 3256
2023-07-06,3256,131,511,37125.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3256,131,3331,0.0,VAT bán ra HĐ 3256
2023-07-06,3256,131,511,495000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3256,131,3331,0.0,VAT bán ra HĐ 3256
2023-07-06,3256,131,511,1544000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3256,131,3331,0.0,VAT bán ra HĐ 3256
2023-07-06,3256,131,511,5000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3256,131,3331,0.0,VAT bán ra HĐ 3256
2023-07-06,3256,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3256,131,3331,0.0,VAT bán ra HĐ 3256
2023-07-06,3255,131,511,152250.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3255,131,3331,0.0,VAT bán ra HĐ 3255
2023-07-06,3255,131,511,2011000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3255,131,3331,0.0,VAT bán ra HĐ 3255
2023-07-06,3255,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3255,131,3331,0.0,VAT bán ra HĐ 3255
2023-07-06,3255,131,511,5670000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3255,131,3331,0.0,VAT bán ra HĐ 3255
2023-07-06,3255,131,511,4000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3255,131,3331,0.0,VAT bán ra HĐ 3255
2023-07-06,3254,131,511,2618000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3254,131,3331,0.0,VAT bán ra HĐ 3254
2023-07-06,3254,131,511,117720.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3254,131,3331,0.0,VAT bán ra HĐ 3254
2023-07-06,3254,131,511,5886000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3254,131,3331,0.0,VAT bán ra HĐ 3254
2023-07-06,3254,131,511,1088500.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3254,131,3331,0.0,VAT bán ra HĐ 3254
2023-07-06,3254,131,511,6825000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3254,131,3331,0.0,VAT bán ra HĐ 3254
2023-07-06,3254,131,511,4060000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3254,131,3331,0.0,VAT bán ra HĐ 3254
2023-07-06,3253,131,511,1963500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3253,131,3331,0.0,VAT bán ra HĐ 3253
2023-07-06,3253,131,511,6863430.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3253,131,3331,0.0,VAT bán ra HĐ 3253
2023-07-06,3253,131,511,1044000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3253,131,3331,0.0,VAT bán ra HĐ 3253
2023-07-06,3253,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3253,131,3331,0.0,VAT bán ra HĐ 3253
2023-07-06,3252,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3252,131,3331,0.0,VAT bán ra HĐ 3252
2023-07-06,3252,131,511,1522500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3252,131,3331,0.0,VAT bán ra HĐ 3252
2023-07-06,3252,131,511,1260000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3252,131,3331,0.0,VAT bán ra HĐ 3252
2023-07-06,3252,131,511,1726500.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3252,131,3331,0.0,VAT bán ra HĐ 3252
2023-07-06,3252,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3252,131,3331,0.0,VAT bán ra HĐ 3252
2023-07-06,3252,131,511,6825000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3252,131,3331,0.0,VAT bán ra HĐ 3252
2023-07-06,3251,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3251,131,511,3290000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3251,131,511,206700.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3251,131,511,3180000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3251,131,511,45480.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3251,131,511,2274000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3251,131,511,1088500.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3251,131,511,6825000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3251,131,511,4060000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3251,131,3331,0.0,VAT bán ra HĐ 3251
2023-07-06,3250,131,511,1476000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3250,131,3331,0.0,VAT bán ra HĐ 3250
2023-07-06,3250,131,511,117720.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3250,131,3331,0.0,VAT bán ra HĐ 3250
2023-07-06,3250,131,511,5886000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3250,131,3331,0.0,VAT bán ra HĐ 3250
2023-07-06,3250,131,511,1233000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3250,131,3331,0.0,VAT bán ra HĐ 3250
2023-07-06,3250,131,511,1890000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3250,131,3331,0.0,VAT bán ra HĐ 3250
2023-07-06,3250,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3250,131,3331,0.0,VAT bán ra HĐ 3250
2023-07-06,3249,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3249,131,3331,0.0,VAT bán ra HĐ 3249
2023-07-06,3249,131,511,3045000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3249,131,3331,0.0,VAT bán ra HĐ 3249
2023-07-06,3249,131,511,1136000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3249,131,3331,0.0,VAT bán ra HĐ 3249
2023-07-06,3249,131,511,341640.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3249,131,3331,0.0,VAT bán ra HĐ 3249
2023-07-06,3249,131,511,5256000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3249,131,3331,0.0,VAT bán ra HĐ 3249
2023-07-06,3249,131,511,1044000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3249,131,3331,0.0,VAT bán ra HĐ 3249
2023-07-06,3249,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3249,131,3331,0.0,VAT bán ra HĐ 3249
2023-07-06,3248,131,511,34110.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3248,131,3331,0.0,VAT bán ra HĐ 3248
2023-07-06,3248,131,511,1705500.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3248,131,3331,0.0,VAT bán ra HĐ 3248
2023-07-06,3248,131,511,1850000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3248,131,3331,0.0,VAT bán ra HĐ 3248
2023-07-06,3248,131,511,7830000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3248,131,3331,0.0,VAT bán ra HĐ 3248
2023-07-06,3248,131,511,5000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3248,131,3331,0.0,VAT bán ra HĐ 3248
2023-07-06,3248,131,511,5670000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3248,131,3331,0.0,VAT bán ra HĐ 3248
2023-07-06,3247,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,952000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,3720000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,341640.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,5256000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,117720.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,5886000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,341250.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3247,131,511,3412500.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3247,131,3331,0.0,VAT bán ra HĐ 3247
2023-07-06,3246,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3246,131,3331,0.0,VAT bán ra HĐ 3246
2023-07-06,3246,131,511,56850.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3246,131,3331,0.0,VAT bán ra HĐ 3246
2023-07-06,3246,131,511,2842500.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3246,131,3331,0.0,VAT bán ra HĐ 3246
2023-07-06,3246,131,511,1350000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3246,131,3331,0.0,VAT bán ra HĐ 3246
2023-07-06,3246,131,511,5670000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3246,131,3331,0.0,VAT bán ra HĐ 3246
2023-07-06,3246,131,511,7830000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3246,131,3331,0.0,VAT bán ra HĐ 3246
2023-07-06,3285,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3245,131,511,1522500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3245,131,3331,0.0,VAT bán ra HĐ 3245
2023-07-06,3245,131,511,1871500.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3245,131,3331,0.0,VAT bán ra HĐ 3245
2023-07-06,3245,131,511,4060000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3245,131,3331,0.0,VAT bán ra HĐ 3245
2023-07-06,3245,131,511,6825000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3245,131,3331,0.0,VAT bán ra HĐ 3245
2023-07-06,3245,131,511,7830000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3245,131,3331,0.0,VAT bán ra HĐ 3245
2023-07-06,3244,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,1736000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,171600.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,2640000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,11370.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,568500.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,783000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3244,131,511,7830000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3244,131,3331,0.0,VAT bán ra HĐ 3244
2023-07-06,3243,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3243,131,3331,0.0,VAT bán ra HĐ 3243
2023-07-06,3243,131,511,1963500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3243,131,3331,0.0,VAT bán ra HĐ 3243
2023-07-06,3243,131,511,35250.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3243,131,3331,0.0,VAT bán ra HĐ 3243
2023-07-06,3243,131,511,470000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3243,131,3331,0.0,VAT bán ra HĐ 3243
2023-07-06,3243,131,511,1422000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3243,131,3331,0.0,VAT bán ra HĐ 3243
2023-07-06,3243,131,511,3780000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3243,131,3331,0.0,VAT bán ra HĐ 3243
2023-07-06,3243,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3243,131,3331,0.0,VAT bán ra HĐ 3243
2023-07-06,3284,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3284,131,3331,0.0,VAT bán ra HĐ 3284
2023-07-06,3284,131,511,171600.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3284,131,3331,0.0,VAT bán ra HĐ 3284
2023-07-06,3284,131,511,2640000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3284,131,3331,0.0,VAT bán ra HĐ 3284
2023-07-06,3284,131,511,201710.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3284,131,3331,0.0,VAT bán ra HĐ 3284
2023-07-06,3284,131,511,9280000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3284,131,3331,0.0,VAT bán ra HĐ 3284
2023-07-06,3284,131,511,805500.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3284,131,3331,0.0,VAT bán ra HĐ 3284
2023-07-06,3284,131,511,652500.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3284,131,3331,0.0,VAT bán ra HĐ 3284
2023-07-06,3284,131,511,6525000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3284,131,3331,0.0,VAT bán ra HĐ 3284
2023-07-06,3283,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3283,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3283,131,511,840000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3283,131,511,654500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3283,131,511,2618000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3283,131,511,171600.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3283,131,511,2640000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3283,131,511,1305000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3283,131,511,13050000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3283,131,3331,0.0,VAT bán ra HĐ 3283
2023-07-06,3282,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3282,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3282,131,511,350064.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3282,131,511,1320000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3282,131,511,4065600.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3282,131,511,1486750.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3282,131,511,3412500.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3282,131,511,1015000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3282,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3282,131,3331,0.0,VAT bán ra HĐ 3282
2023-07-06,3281,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3281,131,3331,0.0,VAT bán ra HĐ 3281
2023-07-06,3281,131,511,1689750.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3281,131,3331,0.0,VAT bán ra HĐ 3281
2023-07-06,3285,131,511,1705500.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3288,131,511,1124250.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3288,131,3331,0.0,VAT bán ra HĐ 3288
2023-07-06,3288,131,511,3412500.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3288,131,3331,0.0,VAT bán ra HĐ 3288
2023-07-06,3288,131,511,7830000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3288,131,3331,0.0,VAT bán ra HĐ 3288
2023-07-06,3287,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,2100000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,1309000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,264264.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,4065600.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,37120.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,1856000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,1044000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3287,131,511,10440000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3287,131,3331,0.0,VAT bán ra HĐ 3287
2023-07-06,3286,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3286,131,3331,0.0,VAT bán ra HĐ 3286
2023-07-06,3286,131,511,264264.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3286,131,3331,0.0,VAT bán ra HĐ 3286
2023-07-06,3286,131,511,4065600.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3286,131,3331,0.0,VAT bán ra HĐ 3286
2023-07-06,3286,131,511,201710.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3286,131,3331,0.0,VAT bán ra HĐ 3286
2023-07-06,3286,131,511,805500.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3286,131,3331,0.0,VAT bán ra HĐ 3286
2023-07-06,3286,131,511,9280000.0,Bán ra: BEL - PHÔ MAI
2023-07-06,3286,131,3331,0.0,VAT bán ra HĐ 3286
2023-07-06,3285,131,511,1044000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3286,131,511,522000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3286,131,3331,0.0,VAT bán ra HĐ 3286
2023-07-06,3286,131,511,5220000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-07-06,3286,131,3331,0.0,VAT bán ra HĐ 3286
2023-07-06,3285,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3285,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3285,131,511,514020.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3285,131,511,1320000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3285,131,511,6588000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3285,131,511,34110.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-07-06,3285,131,3331,0.0,VAT bán ra HĐ 3285
2023-07-06,3288,131,511,1320000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-07-06,3288,131,3331,0.0,VAT bán ra HĐ 3288
2023-07-06,38374,156,331,0.0,Mua vào: ĐIỀU CHỈNH THUẾ SUẤT 10% THÀNH CHO HÓA ĐƠN ĐIỆN SỐ
2023-07-06,38374,1331,331,0.0,VAT mua vào HĐ 38374
2023-07-06,5679,156,331,9610272.0,Mua vào: XXTT GÓI (T-3.)
2023-07-06,5679,1331,331,0.0,VAT mua vào HĐ 5679
2023-07-06,5679,156,331,3268790.0,Mua vào: XXTT (GÓI)
2023-07-06,5679,1331,331,0.0,VAT mua vào HĐ 5679
2023-07-06,5679,156,331,5511540.0,Mua vào: LẠP XƯỞNG MQL GÓI
2023-07-06,5679,1331,331,0.0,VAT mua vào HĐ 5679
2023-07-06,5679,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-07-06,5679,1331,331,0.0,VAT mua vào HĐ 5679
2023-07-06,5679,156,331,0.0,Mua vào: SERVICE - CHIẾT KHẤU
2023-07-06,5679,1331,331,0.0,VAT mua vào HĐ 5679
2023-07-06,5679,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-07-06,5679,1331,331,0.0,VAT mua vào HĐ 5679
2023-07-06,5689,156,331,0.0,Mua vào: FUNNY GÓI
2023-07-06,5689,1331,331,0.0,VAT mua vào HĐ 5689
2023-07-06,38374,156,331,0.0,Mua vào: SERVICE - CHIẾT KHẤU
2023-07-06,38374,1331,331,0.0,VAT mua vào HĐ 38374
2023-07-06,5689,156,331,0.0,Mua vào: TỔNG CỘNG: XXT: 15.
2023-07-06,5689,1331,331,0.0,VAT mua vào HĐ 5689
2023-07-06,5689,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-07-06,5689,1331,331,0.0,VAT mua vào HĐ 5689
2023-07-06,228451,156,331,909091.0,Mua vào: 0.001S-V
2023-07-06,228451,1331,331,0.0,VAT mua vào HĐ 228451
2023-07-07,229528,156,331,1309091.0,Mua vào: FUEL - DẦU DO
2023-07-07,229528,1331,331,0.0,VAT mua vào HĐ 229528
