Ngày,Số HĐ,Diễn giải,TK Đ/Ứ,Nợ,Có
2023-08-31,477469,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,2360.0,0
2023-08-31,529255,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,40863.0,0
2023-08-31,529161,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,24602.0,0
2023-08-31,477518,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,2000.0,0
2023-08-31,477287,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,21364.0,0
2023-08-31,477559,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,27400.0,0
2023-08-31,506618,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,24964.0,0
2023-08-31,477470,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,2455.0,0
2023-08-31,529160,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 08 năm 2023,1111,49699.0,0
2023-09-01,69480497,Thuế GTGT: Không có tên,1111,35000.0,0
2023-09-04,6023,Thuế GTGT: THU PHI CK CTY PHUONG KHANG COMPUTER+CTY CP TG SO+CTY ADG,1111,6900.0,0
2023-09-05,526716,Thuế GTGT: Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),1111,23454.0,0
2023-09-06,6082,Thuế GTGT: TP CK CTY TN VIEN SON,1111,2300.0,0
2023-09-06,6083,Thuế GTGT: TP CK CTY TG SO,1111,2300.0,0
2023-09-06,6084,Thuế GTGT: TP CK CTY PT CN QG ADG TAI DA NANG,1111,2300.0,0
2023-09-07,6124,Thuế GTGT: THU PHI CK CTY VIET SON+CTY VINH XUAN+CTY PP SYNNEX FPT,1111,6900.0,0
2023-09-08,58056452,Thuế GTGT:  Thu Phi SMS thay doi so du thang  08/2023,1111,5455.0,0
2023-09-10,6139,Thuế GTGT: THU PHI CK CTY LE TRAN GIA,1111,1900.0,0
2023-09-10,6138,Thuế GTGT: THU PHI CK CTY DAI PHAT,1111,1900.0,0
2023-09-17,6359,Thuế GTGT: THU PHI CK CTY THE GIOI SO,1111,4000.0,0
2023-09-17,6358,Thuế GTGT: THU PHI CK CTY CTY PHUONG KHANG,1111,2300.0,0
2023-09-17,6357,Thuế GTGT: THU PHI CK CTY ADG TAI DA NANG,1111,4000.0,0
2023-09-18,6396,Thuế GTGT: THU PHI CK CTY HOI TU THONG MINH,1111,1500.0,0
2023-09-18,6385,Thuế GTGT: TP RTM CTY HUY VU,1111,2000.0,0
2023-09-18,6395,Thuế GTGT: THU PHI CK CTY SYNNEX FPT,1111,2300.0,0
2023-09-18,6397,Thuế GTGT: THU PHI CK CTY VIEN SON,1111,2300.0,0
2023-09-20,6456,Thuế GTGT: TP CK CTY DIEP KHANH,1111,2300.0,0
2023-09-20,6457,Thuế GTGT: TP CK CTY VINH XUAN,1111,2300.0,0
2023-09-20,6458,Thuế GTGT: TP CK CTY NGUYEN HUU DAT,1111,2300.0,0
2023-09-24,6512,Thuế GTGT: THU PHI CK CTY CN QG ADG,1111,2300.0,0
2023-09-24,141969,Thuế GTGT: THU PHI CT VietinBank,1121,1900.0,0
2023-09-24,6511,Thuế GTGT: THU PHI CK CTY CP TG SO,1111,6000.0,0
2023-09-26,143813,"Thuế GTGT: PHI T09/2023-040019911911-ALERT(291),IB,OTP,QLTK",1111,12500.0,0
2023-09-26,6586,Thuế GTGT: THU PHI CK CTY CP THE GIOI SO,1111,4000.0,0
2023-09-28,6648,Thuế GTGT: TP CK CTY THE GIOI SO,1111,4000.0,0
2023-09-29,22233,Thuế GTGT: Dịch vụ ngân hàng,1121,16000.0,0
2023-09-29,3865,Thuế GTGT: Dịch vụ SMS Brandname CSKH,1111,15362.0,0
2023-09-30,593752,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,50749.0,0
2023-09-30,540664,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,2280.0,0
2023-09-30,540755,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,27400.0,0
2023-09-30,568912,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,24964.0,0
2023-09-30,540665,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,2455.0,0
2023-09-30,593847,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,45191.0,0
2023-09-30,540714,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,2000.0,0
2023-09-30,540482,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,21364.0,0
2023-09-30,593753,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 09 năm 2023,1111,21924.0,0
2023-10-01,89025010,Thuế GTGT: Không có tên,1111,35000.0,0
2023-10-04,6763,Thuế GTGT: TP CK CTY PHUONG KHANG,1111,2300.0,0
2023-10-04,6764,Thuế GTGT: TP CK CTY TG SO,1111,6000.0,0
2023-10-04,6761,Thuế GTGT: TP CK CTY VIEN SON,1111,2300.0,0
2023-10-04,607410,Thuế GTGT: Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),1111,24364.0,0
2023-10-04,6762,Thuế GTGT: TP CK CTY VIET SON,1111,2300.0,0
2023-10-05,6791,Thuế GTGT: THU PHI CK CTY PP TH DAU KHI,1111,1500.0,0
2023-10-06,64241861,Thuế GTGT:  Thu Phi SMS thay doi so du thang  09/2023,1111,5455.0,0
2023-10-12,153053,Thuế GTGT: THU PHI CT VietinBank,1121,1900.0,0
2023-10-15,7033,Thuế GTGT: THU PHI CK CTY ADG+CTY TG SO+CTY DAI PHAT+CTY LE TRAN GIA,1111,9200.0,0
2023-10-19,7153,Thuế GTGT: THU PHI CK CTY SYNNEX FPT,1111,2300.0,0
2023-10-19,7154,Thuế GTGT: THU PHI CK CTY DT VA PT CONG NGHE QUOC GIA ADG TAI DA NANG,1111,2300.0,0
2023-10-19,7155,Thuế GTGT: THU PHI CK CTY VIEN SON,1111,2300.0,0
2023-10-22,7203,Thuế GTGT: TP CK CTY TG SO,1111,4000.0,0
2023-10-25,7285,Thuế GTGT: TP CK CTY VIEN SON,1111,2300.0,0
2023-10-25,7284,Thuế GTGT: TP CK CTY PTCN QG ADG TAI DN,1111,2300.0,0
2023-10-26,161570,"Thuế GTGT: PHI T10/2023-040019911911-ALERT(255),IB,OTP,QLTK",1111,12500.0,0
2023-10-29,7367,Thuế GTGT: THU PHI CK CTY PHUONG KHANG COMPUTER,1111,2300.0,0
2023-10-29,7368,Thuế GTGT: THU PHI CK CTY THE GIOI SO,1111,2300.0,0
2023-10-29,7366,Thuế GTGT: THU PHI CK CTY SYNNEX FPT,1111,2300.0,0
2023-10-30,4286,Thuế GTGT: Dịch vụ SMS Brandname CSKH,1111,16915.0,0
2023-10-30,26681,Thuế GTGT: Dịch vụ ngân hàng,1121,800.0,0
2023-10-30,4285,Thuế GTGT: Dịch vụ SMS Brandname CSKH,1111,15362.0,0
2023-10-31,606509,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,23364.0,0
2023-10-31,7421,Thuế GTGT: THU PHI CK CTY DTPT CN QUOC GIA ADG TAI DA NANG,1111,2500.0,0
2023-10-31,606687,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,2380.0,0
2023-10-31,606688,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,2455.0,0
2023-10-31,606778,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,27400.0,0
2023-10-31,634869,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,24964.0,0
2023-10-31,606736,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,2000.0,0
2023-10-31,661238,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,54197.0,0
2023-10-31,661333,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,54892.0,0
2023-10-31,661239,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 10 năm 2023,1111,25434.0,0
2023-11-01,6851249,Thuế GTGT: Không có tên,1111,35000.0,0
2023-11-02,7482,Thuế GTGT: TP CK CTY VINH XUAN,1111,2300.0,0
2023-11-02,7481,Thuế GTGT: TP CK CTY CP TG SO,1111,2300.0,0
2023-11-02,7483,Thuế GTGT: TP CK CTY HUETRONICS,1111,2300.0,0
2023-11-05,694464,Thuế GTGT: Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),1111,23454.0,0
2023-11-06,7536,Thuế GTGT: TP CK CTY VIEN SON,1111,1900.0,0
2023-11-06,7537,Thuế GTGT: TP CK CTY TH DAU KHI,1111,1500.0,0
2023-11-06,165568,Thuế GTGT: THU PHI CT VietinBank,1121,1900.0,0
2023-11-07,7578,Thuế GTGT: THU PHI CK CTY CP TG SO+ CTY TIN HOC VIET SON,1111,4600.0,0
2023-11-08,7613,Thuế GTGT: THU PHI CK CTY CP HT THONG MINH+ CTY DT PT QG ADG TAI DN,1111,4600.0,0
2023-11-09,7642,Thuế GTGT: THU PHI CK CTY VIEN SON,1111,2300.0,0
2023-11-10,71491000,Thuế GTGT:  Thu Phi SMS thay doi so du thang  10/2023,1111,5455.0,0
2023-11-13,169693,Thuế GTGT: THU PHI CT VietinBank,1121,2000.0,0
2023-11-13,169694,Thuế GTGT: THU PHI CT TPBank,1111,1900.0,0
2023-11-14,7730,Thuế GTGT: THU PHI CK CTY LBM,1111,1500.0,0
2023-11-14,7729,Thuế GTGT: THU PHI CK CTY DAU KHI,1111,1500.0,0
2023-11-15,7774,Thuế GTGT: THU PHI CK CTY ADG TAI DN,1111,4000.0,0
2023-11-16,7817,Thuế GTGT: TP BCNN 948.18USD LENOVO SINGAPORE) PTE LTD-0900003182,1111,5500.0,0
2023-11-16,7830,Thuế GTGT: TP CK CTY TH VIEN SON,1111,2300.0,0
2023-11-16,7829,Thuế GTGT: TP CK CTY TG SO,1111,4000.0,0
2023-11-19,27678,Thuế GTGT: Dịch vụ ngân hàng,1121,400.0,0
2023-11-20,7892,Thuế GTGT: THU PHI CK CTY TG SO+CTY ADG DN,1111,8000.0,0
2023-11-23,7998,Thuế GTGT: THU PHI CK CTY LE TRAN GIA,1111,2300.0,0
2023-11-23,7996,Thuế GTGT: THU PHI CK CTY DAI PHAT,1111,2300.0,0
2023-11-23,7997,Thuế GTGT: THU PHI CK CTY VINH XUAN,1111,2300.0,0
2023-11-27,177304,Thuế GTGT: THU PHI CT ACB,1121,1900.0,0
2023-11-27,8071,Thuế GTGT: THU PHI CK CTY TONG HOP DAU KHI,1111,1500.0,0
2023-11-28,177966,"Thuế GTGT: PHI T11/2023-040019911911-ALERT(387),IB,OTP,QLTK",1111,12500.0,0
2023-11-29,8150,Thuế GTGT: TP CK CTY TG SO,1111,2300.0,0
2023-11-29,64931,Thuế GTGT: Không có tên,1111,12000.0,0
2023-11-29,179256,Thuế GTGT: THU PHI CT Vietcombank,1121,1900.0,0
2023-11-29,8148,Thuế GTGT: TP CK CTY DAU TU LBM,1111,3247.0,0
2023-11-29,8149,Thuế GTGT: TP CK CTY PHUONG KHANG COMPUTER,1111,2300.0,0
2023-11-30,672380,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,23364.0,0
2023-11-30,672554,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,2320.0,0
2023-11-30,672603,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,2000.0,0
2023-11-30,672555,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,2455.0,0
2023-11-30,700584,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,24964.0,0
2023-11-30,672644,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,27400.0,0
2023-11-30,179860,Thuế GTGT: THU PHI CT Vietcombank,1121,2300.0,0
2023-12-01,728296,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,86438.0,0
2023-12-01,728202,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,50392.0,0
2023-12-01,728203,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 11 năm 2023,1111,24952.0,0
2023-12-01,24736342,Thuế GTGT: Không có tên,1111,35000.0,0
2023-12-03,8215,Thuế GTGT: THU PHI CK CTY CP DV PP TH DAU KHI,1111,1500.0,0
2023-12-03,180303,Thuế GTGT: THU PHI CT Vietcombank,1121,1900.0,0
2023-12-04,8257,Thuế GTGT: THU PHI CK CTY AN PHAT,1111,2300.0,0
2023-12-04,8256,Thuế GTGT: THU PHI CK CTY CP DT VA PT CONG NGHE QUOC GIA ADG TAI DA NANG,1111,2300.0,0
2023-12-04,8255,Thuế GTGT: THU PHI CK CTY HUETRONICS,1111,2300.0,0
2023-12-04,780395,Thuế GTGT: Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),1111,23591.0,0
2023-12-08,77386806,Thuế GTGT:  Thu Phi SMS thay doi so du thang  11/2023,1111,5455.0,0
2023-12-11,8424,Thuế GTGT: TP CK CTY THE GIOI SO,1111,4000.0,0
2023-12-11,8425,Thuế GTGT: TP CK CTY PP SYNNEX FPT,1111,3840.0,0
2023-12-11,184577,Thuế GTGT: THU PHI CT ACB,1121,1900.0,0
2023-12-11,184517,Thuế GTGT: THU PHI CT Vietcombank,1121,1900.0,0
2023-12-11,184526,Thuế GTGT: THU PHI CT VietinBank,1121,1900.0,0
2023-12-14,8539,Thuế GTGT: THU PHI CK CTY VINH XUAN,1111,2300.0,0
2023-12-14,8538,Thuế GTGT: THU PHI CK CTY DAI PHAT,1111,2300.0,0
2023-12-14,8537,Thuế GTGT: THU PHI CK CTY PP TONG HOP DAU KHI,1111,2300.0,0
2023-12-14,8536,Thuế GTGT: THU PHI CK CTY VIEN SON,1111,2300.0,0
2023-12-17,187811,Thuế GTGT: THU PHI CT Vietcombank,1121,1900.0,0
2023-12-17,187783,Thuế GTGT: THU PHI CT ACB,1121,1900.0,0
2023-12-18,188781,Thuế GTGT: THU PHI CT ACB,1121,1900.0,0
2023-12-20,8659,Thuế GTGT: TP CK CTY TG SO,1111,4000.0,0
2023-12-20,8658,Thuế GTGT: TP CK CTY MICROSUN,1111,2300.0,0
2023-12-21,190563,Thuế GTGT: THU PHI CT VietinBank,1121,1900.0,0
2023-12-26,193263,Thuế GTGT: THU PHI CT Vietcombank,1121,1900.0,0
2023-12-26,193833,"Thuế GTGT: PHI T12/2023-040019911911-ALERT(334),IB,OTP,QLTK",1111,12500.0,0
2023-12-26,194151,Thuế GTGT: THU PHI CT ACB,1121,1900.0,0
2023-12-26,193264,Thuế GTGT: THU PHI CT Vietcombank,1121,1900.0,0
2023-12-26,8795,Thuế GTGT: THU PHI CK CTY PP TH DAU KHI,1111,1500.0,0
2023-12-27,194492,Thuế GTGT: THU PHI CT BIDV,1121,1900.0,0
2023-12-27,194493,Thuế GTGT: THU PHI CT Vietcombank,1121,1900.0,0
2023-12-28,194902,Thuế GTGT: THU PHI CT ACB,1121,2300.0,0
2023-12-28,194896,Thuế GTGT: THU PHI CT Vietcombank,1121,1900.0,0
2023-12-28,194903,Thuế GTGT: THU PHI CT Vietcombank,1121,2300.0,0
2023-12-28,8911,Thuế GTGT: THU PHI CK HOANG THE ANH,1111,95000.0,0
2023-12-28,194832,Thuế GTGT: THU PHI CT VietinBank,1121,2000.0,0
2023-12-29,32665,Thuế GTGT: Dịch vụ ngân hàng,1121,18000.0,0
2023-12-30,69422,Thuế GTGT: Không có tên,1111,12000.0,0
2023-12-31,2060,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,2667.0,0
2023-12-31,2109,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,2000.0,0
2023-12-31,1887,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,23364.0,0
2023-12-31,2149,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,27400.0,0
2023-12-31,57731,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,47253.0,0
2023-12-31,57638,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,37583.0,0
2023-12-31,57637,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,43797.0,0
2023-12-31,2061,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,2455.0,0
2023-12-31,29331,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 12 năm 2023,1111,24964.0,0
